resource_id,title,description,domain,resource_type,difficulty,duration_minutes,url,tags,created_at
1391,For Ever Mozart (1996),Educational resource: For Ever Mozart (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996),Drama,1997-01-01T00:00:00
1392,"Locusts, The (1997)","Educational resource: Locusts, The (1997)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997),Drama,1997-01-01T00:00:00
1393,Stag (1997),Educational resource: Stag (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Stag+(1997),Action|Thriller,1997-01-01T00:00:00
1394,Swept from the Sea (1997),Educational resource: Swept from the Sea (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997),Romance,1997-01-01T00:00:00
1395,Hurricane Streets (1998),Educational resource: Hurricane Streets (1998),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Hurricane+Streets+(1998),Drama,1998-01-01T00:00:00
1396,Stonewall (1995),Educational resource: Stonewall (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Stonewall%20(1995),Drama,1996-01-01T00:00:00
1397,Of Human Bondage (1934),Educational resource: Of Human Bondage (1934),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934),Drama,1934-01-01T00:00:00
1398,Anna (1996),Educational resource: Anna (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Anna%20(1996),Drama,1996-01-01T00:00:00
1399,Stranger in the House (1997),Educational resource: Stranger in the House (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-120222,Thriller,1997-01-01T00:00:00
1400,Picture Bride (1995),Educational resource: Picture Bride (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Picture%20Bride%20(1995),Drama|Romance,1995-01-01T00:00:00
1401,M. Butterfly (1993),Educational resource: M. Butterfly (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?M.%20Butterfly%20(1993),Drama,1993-01-01T00:00:00
1402,"Ciao, Professore! (1993)","Educational resource: Ciao, Professore! (1993)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993),Drama,1993-01-01T00:00:00
1403,Caro Diario (Dear Diary) (1994),Educational resource: Caro Diario (Dear Diary) (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Caro%20diario%20(1994),Comedy|Drama,1994-01-01T00:00:00
1404,Withnail and I (1987),Educational resource: Withnail and I (1987),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Withnail%20and%20I%20(1987),Comedy,1987-01-01T00:00:00
1405,Boy's Life 2 (1997),Educational resource: Boy's Life 2 (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997),Drama,1997-01-01T00:00:00
1406,When Night Is Falling (1995),Educational resource: When Night Is Falling (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20(1995),Drama|Romance,1995-01-01T00:00:00
1407,"Specialist, The (1994)","Educational resource: Specialist, The (1994)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Specialist,%20The%20(1994)",Action,1994-01-01T00:00:00
1408,Gordy (1995),Educational resource: Gordy (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Gordy%20(1995),Comedy,1995-01-01T00:00:00
1409,"Swan Princess, The (1994)","Educational resource: Swan Princess, The (1994)",Art,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Swan%20Princess,%20The%20(1994)",Animation|Children's,1994-01-01T00:00:00
1410,Harlem (1993),Educational resource: Harlem (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Harlem%20(1993),Drama,1993-01-01T00:00:00
1411,Barbarella (1968),Educational resource: Barbarella (1968),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Barbarella%20(1968),Adventure|Sci-Fi,1968-01-01T00:00:00
1412,Land Before Time III: The Time of the Great Giving (1995) (V),Educational resource: Land Before Time III: The Time of the Great Giving (1995) (V),Art,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29,Animation|Children's,1995-01-01T00:00:00
1413,Street Fighter (1994),Educational resource: Street Fighter (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Street%20Fighter%20(1994),Action,1994-01-01T00:00:00
1414,Coldblooded (1995),Educational resource: Coldblooded (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Coldblooded%20(1995),Action,1995-01-01T00:00:00
1415,"Next Karate Kid, The (1994)","Educational resource: Next Karate Kid, The (1994)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Next%20Karate%20Kid,%20The%20(1994)",Action|Children's,1994-01-01T00:00:00
1416,No Escape (1994),Educational resource: No Escape (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?No%20Escape%20(1994),Action|Sci-Fi,1994-01-01T00:00:00
1417,"Turning, The (1992)","Educational resource: Turning, The (1992)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Turning%2C%20The%20%281992%29,Drama,1997-01-01T00:00:00
1418,"Joy Luck Club, The (1993)","Educational resource: Joy Luck Club, The (1993)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Joy+Luck+Club%2C+The+(1993),Drama,1993-01-01T00:00:00
1419,Highlander III: The Sorcerer (1994),Educational resource: Highlander III: The Sorcerer (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Highlander%20III:%20The%20Sorcerer%20(1994),Action|Sci-Fi,1994-01-01T00:00:00
1420,Gilligan's Island: The Movie (1998),Educational resource: Gilligan's Island: The Movie (1998),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119195,Comedy,1997-01-01T00:00:00
1421,My Crazy Life (Mi vida loca) (1993),Educational resource: My Crazy Life (Mi vida loca) (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mi%20vida%20loca%20(1993),Drama,1993-01-01T00:00:00
1422,Suture (1993),Educational resource: Suture (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Suture%20(1993),Film-Noir|Thriller,1993-01-01T00:00:00
1423,"Walking Dead, The (1995)","Educational resource: Walking Dead, The (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Walking%20Dead,%20The%20(1995)",Drama|War,1995-01-01T00:00:00
1424,I Like It Like That (1994),Educational resource: I Like It Like That (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20(1994),Comedy|Drama|Romance,1994-01-01T00:00:00
1425,I'll Do Anything (1994),Educational resource: I'll Do Anything (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20(1994),Comedy|Drama,1994-01-01T00:00:00
1426,Grace of My Heart (1996),Educational resource: Grace of My Heart (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Grace%20of%20My%20Heart%20(1996),Comedy|Drama,1996-01-01T00:00:00
1427,Drunks (1995),Educational resource: Drunks (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Drunks%20(1995),Drama,1996-01-01T00:00:00
1428,SubUrbia (1997),Educational resource: SubUrbia (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?SubUrbia%20(1997),Comedy,1997-01-01T00:00:00
1429,Sliding Doors (1998),Educational resource: Sliding Doors (1998),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Sliding+Doors+(1998),Drama|Romance,1998-01-01T00:00:00
1430,Ill Gotten Gains (1997),Educational resource: Ill Gotten Gains (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119352,Drama,1997-01-01T00:00:00
1431,Legal Deceit (1997),Educational resource: Legal Deceit (1997),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Legal+Deceit+(1997),Thriller,1997-01-01T00:00:00
1432,"Mighty, The (1998)","Educational resource: Mighty, The (1998)",Literature,Video,Intermediate,120,"http://us.imdb.com/Title?Mighty,+The+(1998)",Drama,1998-01-01T00:00:00
1433,Men of Means (1998),Educational resource: Men of Means (1998),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119655,Action|Drama,1997-01-01T00:00:00
1434,Shooting Fish (1997),Educational resource: Shooting Fish (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-120122,Romance,1998-01-01T00:00:00
1435,"Steal Big, Steal Little (1995)","Educational resource: Steal Big, Steal Little (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Steal%20Big,%20Steal%20Little%20(1995)",Comedy,1995-01-01T00:00:00
1436,Mr. Jones (1993),Educational resource: Mr. Jones (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mr.%20Jones%20(1993),Drama|Romance,1993-01-01T00:00:00
1437,House Party 3 (1994),Educational resource: House Party 3 (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?House%20Party%203%20(1994),Comedy,1994-01-01T00:00:00
1438,Panther (1995),Educational resource: Panther (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Panther%20(1995),Drama,1995-01-01T00:00:00
1439,Jason's Lyric (1994),Educational resource: Jason's Lyric (1994),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Jason's%20Lyric%20(1994),Crime|Drama,1994-01-01T00:00:00
1440,Above the Rim (1994),Educational resource: Above the Rim (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Above%20the%20Rim%20(1994),Drama,1994-01-01T00:00:00
1441,Moonlight and Valentino (1995),Educational resource: Moonlight and Valentino (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Moonlight%20and%20Valentino%20(1995),Drama|Romance,1995-01-01T00:00:00
1442,"Scarlet Letter, The (1995)","Educational resource: Scarlet Letter, The (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1995)",Drama,1995-01-01T00:00:00
1443,8 Seconds (1994),Educational resource: 8 Seconds (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?8%20Seconds%20(1994),Drama,1994-01-01T00:00:00
1444,That Darn Cat! (1965),Educational resource: That Darn Cat! (1965),General,Video,Intermediate,120,http://us.imdb.com/Title?That+Darn+Cat%21+(1965),Children's|Comedy|Mystery,1965-01-01T00:00:00
1445,Ladybird Ladybird (1994),Educational resource: Ladybird Ladybird (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Ladybird%20Ladybird%20(1994),Drama,1994-01-01T00:00:00
1446,"Bye Bye, Love (1995)","Educational resource: Bye Bye, Love (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Bye%20Bye,%20Love%20(1995)",Comedy,1995-01-01T00:00:00
1447,Century (1993),Educational resource: Century (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Century%20(1993),Drama,1993-01-01T00:00:00
1448,My Favorite Season (1993),Educational resource: My Favorite Season (1993),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Ma+saison+pr%E9f%E9r%E9e+(1993),Drama,1996-01-01T00:00:00
1449,Pather Panchali (1955),Educational resource: Pather Panchali (1955),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),Drama,1996-01-01T00:00:00
1450,Golden Earrings (1947),Educational resource: Golden Earrings (1947),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Golden%20Earrings%20%281947%29,Adventure|Romance,1947-01-01T00:00:00
1451,Foreign Correspondent (1940),Educational resource: Foreign Correspondent (1940),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Foreign%20Correspondent%20(1940),Thriller,1940-01-01T00:00:00
1452,Lady of Burlesque (1943),Educational resource: Lady of Burlesque (1943),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Lady%20of%20Burlesque%20(1943),Comedy|Mystery,1943-01-01T00:00:00
1453,Angel on My Shoulder (1946),Educational resource: Angel on My Shoulder (1946),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Angel%20on%20My%20Shoulder%20(1946),Crime|Drama,1946-01-01T00:00:00
1454,Angel and the Badman (1947),Educational resource: Angel and the Badman (1947),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20(1947),Western,1947-01-01T00:00:00
1455,"Outlaw, The (1943)","Educational resource: Outlaw, The (1943)",History,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Outlaw,%20The%20(1943)",Western,1943-01-01T00:00:00
1456,Beat the Devil (1954),Educational resource: Beat the Devil (1954),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Beat%20the%20Devil%20(1954),Comedy|Drama,1954-01-01T00:00:00
1457,Love Is All There Is (1996),Educational resource: Love Is All There Is (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Love%20Is%20All%20There%20Is%20(1996),Comedy|Drama,1996-01-01T00:00:00
1458,"Damsel in Distress, A (1937)","Educational resource: Damsel in Distress, A (1937)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Damsel%20in%20Distress,%20A%20(1937)",Comedy|Musical|Romance,1937-01-01T00:00:00
1459,Madame Butterfly (1995),Educational resource: Madame Butterfly (1995),Music,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Madame%20Butterfly%20(1995),Musical,1996-01-01T00:00:00
1460,Sleepover (1995),Educational resource: Sleepover (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Sleepover%20(1995),Comedy|Drama,1996-01-01T00:00:00
1461,Here Comes Cookie (1935),Educational resource: Here Comes Cookie (1935),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Here%20Comes%20Cookie%20(1935),Comedy,1935-01-01T00:00:00
1462,"Thieves (Voleurs, Les) (1996)","Educational resource: Thieves (Voleurs, Les) (1996)",History,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Voleurs,%20Les%20(1996)",Crime|Drama|Romance,1996-01-01T00:00:00
1463,"Boys, Les (1997)","Educational resource: Boys, Les (1997)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-118764,Comedy,1997-01-01T00:00:00
1464,"Stars Fell on Henrietta, The (1995)","Educational resource: Stars Fell on Henrietta, The (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/Title?Stars+Fell+on+Henrietta,+The+(1995)",Drama,1995-01-01T00:00:00
1465,Last Summer in the Hamptons (1995),Educational resource: Last Summer in the Hamptons (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Last%20Summer%20in%20the%20Hamptons%20(1995),Comedy|Drama,1995-01-01T00:00:00
1466,Margaret's Museum (1995),Educational resource: Margaret's Museum (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Margaret's%20Museum%20(1995),Drama,1995-01-01T00:00:00
1467,"Saint of Fort Washington, The (1993)","Educational resource: Saint of Fort Washington, The (1993)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Saint%20of%20Fort%20Washington,%20The%20(1993)",Drama,1993-01-01T00:00:00
1468,"Cure, The (1995)","Educational resource: Cure, The (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Cure,%20The%20(1995)",Drama,1995-01-01T00:00:00
1469,Tom and Huck (1995),Educational resource: Tom and Huck (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Tom%20and%20Huck%20(1995),Adventure|Children's,1995-01-01T00:00:00
1470,Gumby: The Movie (1995),Educational resource: Gumby: The Movie (1995),Art,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Gumby:%20The%20Movie%20(1995),Animation|Children's,1995-01-01T00:00:00
1471,Hideaway (1995),Educational resource: Hideaway (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Hideaway%20(1995),Thriller,1995-01-01T00:00:00
1472,"Visitors, The (Visiteurs, Les) (1993)","Educational resource: Visitors, The (Visiteurs, Les) (1993)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Visiteurs,%20Les%20(1993)",Comedy|Sci-Fi,1996-01-01T00:00:00
1473,"Little Princess, The (1939)","Educational resource: Little Princess, The (1939)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Little%20Princess,%20The%20(1939)",Children's|Drama,1939-01-01T00:00:00
1474,Nina Takes a Lover (1994),Educational resource: Nina Takes a Lover (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Nina%20Takes%20a%20Lover%20(1994),Comedy|Romance,1994-01-01T00:00:00
1475,Bhaji on the Beach (1993),Educational resource: Bhaji on the Beach (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Bhaji%20on%20the%20Beach%20(1993),Comedy|Drama,1993-01-01T00:00:00
1476,Raw Deal (1948),Educational resource: Raw Deal (1948),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Raw%20Deal%20(1948),Film-Noir,1948-01-01T00:00:00
1477,Nightwatch (1997),Educational resource: Nightwatch (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Nightwatch%20(1997),Horror|Thriller,1997-01-01T00:00:00
1478,Dead Presidents (1995),Educational resource: Dead Presidents (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Dead%20Presidents%20(1995),Action|Crime|Drama,1995-01-01T00:00:00
1479,Reckless (1995),Educational resource: Reckless (1995),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Reckless+(1995/I),Comedy,1995-01-01T00:00:00
1480,Herbie Rides Again (1974),Educational resource: Herbie Rides Again (1974),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Herbie%20Rides%20Again%20(1974),Adventure|Children's|Comedy,1974-01-01T00:00:00
1481,S.F.W. (1994),Educational resource: S.F.W. (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?S.F.W.%20(1994),Drama,1994-01-01T00:00:00
1482,"Gate of Heavenly Peace, The (1995)","Educational resource: Gate of Heavenly Peace, The (1995)",History,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Gate%20of%20Heavenly%20Peace,%20The%20(1995)",Documentary,1996-01-01T00:00:00
1483,"Man in the Iron Mask, The (1998)","Educational resource: Man in the Iron Mask, The (1998)",General,Video,Intermediate,120,"http://us.imdb.com/Title?Man+in+the+Iron+Mask,+The+(1998/I)",Action|Drama|Romance,1998-01-01T00:00:00
1484,"Jerky Boys, The (1994)","Educational resource: Jerky Boys, The (1994)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Jerky%20Boys,%20The%20(1994)",Action|Comedy,1994-01-01T00:00:00
1485,"Colonel Chabert, Le (1994)","Educational resource: Colonel Chabert, Le (1994)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Colonel%20Chabert,%20Le%20(1994)",Drama|Romance|War,1994-01-01T00:00:00
1486,Girl in the Cadillac (1995),Educational resource: Girl in the Cadillac (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Girl%20in%20the%20Cadillac%20(1995),Drama,1995-01-01T00:00:00
1487,Even Cowgirls Get the Blues (1993),Educational resource: Even Cowgirls Get the Blues (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20(1993),Comedy|Romance,1993-01-01T00:00:00
1488,Germinal (1993),Educational resource: Germinal (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Germinal%20(1993),Drama,1993-01-01T00:00:00
1489,Chasers (1994),Educational resource: Chasers (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Chasers%20(1994),Comedy,1994-01-01T00:00:00
1490,Fausto (1993),Educational resource: Fausto (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Fausto%20%281993%29,Comedy,1993-01-01T00:00:00
1491,Tough and Deadly (1995),Educational resource: Tough and Deadly (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Tough%20and%20Deadly%20(1995),Action|Drama|Thriller,1995-01-01T00:00:00
1492,Window to Paris (1994),Educational resource: Window to Paris (1994),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Okno+v+Parizh+(1994),Comedy,1994-01-01T00:00:00
1493,"Modern Affair, A (1995)","Educational resource: Modern Affair, A (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Modern%20Affair,%20A%20(1995)",Romance,1996-01-01T00:00:00
1494,"Mostro, Il (1994)","Educational resource: Mostro, Il (1994)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Mostro,%20Il%20(1994)",Comedy,1996-01-01T00:00:00
1495,Flirt (1995),Educational resource: Flirt (1995),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Flirt+(1995/I),Drama,1996-01-01T00:00:00
1496,Carpool (1996),Educational resource: Carpool (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Carpool%20(1996),Comedy|Crime,1996-01-01T00:00:00
1497,"Line King: Al Hirschfeld, The (1996)","Educational resource: Line King: Al Hirschfeld, The (1996)",History,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Line%20King,%20The%20(1996)",Documentary,1996-01-01T00:00:00
1498,Farmer & Chase (1995),Educational resource: Farmer & Chase (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Farmer%20&%20Chase%20(1995),Comedy,1997-01-01T00:00:00
1499,Grosse Fatigue (1994),Educational resource: Grosse Fatigue (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Grosse%20fatigue%20(1994),Comedy,1994-01-01T00:00:00
1500,Santa with Muscles (1996),Educational resource: Santa with Muscles (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Santa%20with%20Muscles%20(1996),Comedy,1996-01-01T00:00:00
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),Educational resource: Prisoner of the Mountains (Kavkazsky Plennik) (1996),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Kavkazsky%20Plennik%20(1996),War,1997-01-01T00:00:00
1502,Naked in New York (1994),Educational resource: Naked in New York (1994),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Naked+in+New+York+(1994),Comedy|Romance,1994-01-01T00:00:00
1503,Gold Diggers: The Secret of Bear Mountain (1995),Educational resource: Gold Diggers: The Secret of Bear Mountain (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Gold%20Diggers:%20The%20Secret%20of%20Bear%20Mountain%20(1995),Adventure|Children's,1995-01-01T00:00:00
1504,"Bewegte Mann, Der (1994)","Educational resource: Bewegte Mann, Der (1994)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Bewegte%20Mann%2C%20Der%20%281994%29,Comedy,1996-01-01T00:00:00
1505,Killer: A Journal of Murder (1995),Educational resource: Killer: A Journal of Murder (1995),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Killer:%20A%20Journal%20of%20Murder%20(1995),Crime|Drama,1996-01-01T00:00:00
1506,Nelly & Monsieur Arnaud (1995),Educational resource: Nelly & Monsieur Arnaud (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Nelly%20%26%20Monsieur%20Arnaud%20%281995%29,Drama,1996-01-01T00:00:00
1507,Three Lives and Only One Death (1996),Educational resource: Three Lives and Only One Death (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Trois%20vies%20et%20une%20seule%20mort%20(1996),Comedy,1996-01-01T00:00:00
1508,"Babysitter, The (1995)","Educational resource: Babysitter, The (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Babysitter,%20The%20(1995)",Drama|Thriller,1995-01-01T00:00:00
1509,Getting Even with Dad (1994),Educational resource: Getting Even with Dad (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Getting%20Even%20with%20Dad%20(1994),Comedy,1994-01-01T00:00:00
1510,Mad Dog Time (1996),Educational resource: Mad Dog Time (1996),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mad%20Dog%20Time%20(1996),Crime,1996-01-01T00:00:00
1511,Children of the Revolution (1996),Educational resource: Children of the Revolution (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Children%20of%20the%20Revolution%20%281996%29,Comedy,1997-01-01T00:00:00
1512,"World of Apu, The (Apur Sansar) (1959)","Educational resource: World of Apu, The (Apur Sansar) (1959)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Apur%20Sansar%20(1959),Drama,1996-01-01T00:00:00
1513,Sprung (1997),Educational resource: Sprung (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Sprung%20%281997%29,Comedy,1997-01-01T00:00:00
1514,Dream With the Fishes (1997),Educational resource: Dream With the Fishes (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Dream+With+the+Fishes+(1997),Drama,1997-01-01T00:00:00
1515,Wings of Courage (1995),Educational resource: Wings of Courage (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Wings%20of%20Courage%20(1995),Adventure|Romance,1995-01-01T00:00:00
1516,"Wedding Gift, The (1994)","Educational resource: Wedding Gift, The (1994)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Wedding%20Gift,%20The%20(1994)%20(TV)",Drama,1994-01-01T00:00:00
1517,Race the Sun (1996),Educational resource: Race the Sun (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Race%20the%20Sun%20(1996),Drama,1996-01-01T00:00:00
1518,Losing Isaiah (1995),Educational resource: Losing Isaiah (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Losing%20Isaiah%20(1995),Drama,1995-01-01T00:00:00
1519,New Jersey Drive (1995),Educational resource: New Jersey Drive (1995),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?New%20Jersey%20Drive%20(1995),Crime|Drama,1995-01-01T00:00:00
1520,"Fear, The (1995)","Educational resource: Fear, The (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Fear,%20The%20(1995)",Horror,1995-01-01T00:00:00
1521,Mr. Wonderful (1993),Educational resource: Mr. Wonderful (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mr.%20Wonderful%20(1993),Comedy|Romance,1993-01-01T00:00:00
1522,Trial by Jury (1994),Educational resource: Trial by Jury (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Trial%20by%20Jury%20(1994),Thriller,1994-01-01T00:00:00
1523,"Good Man in Africa, A (1994)","Educational resource: Good Man in Africa, A (1994)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Good%20Man%20in%20Africa,%20A%20(1994)",Action|Adventure,1994-01-01T00:00:00
1524,Kaspar Hauser (1993),Educational resource: Kaspar Hauser (1993),Literature,Video,Intermediate,120,http://us.imdb.com/Title?Kaspar+Hauser+(1993),Drama,1996-01-01T00:00:00
1525,"Object of My Affection, The (1998)","Educational resource: Object of My Affection, The (1998)",Literature,Video,Intermediate,120,"http://us.imdb.com/Title?Object+of+My+Affection,+The+(1998)",Comedy|Romance,1998-01-01T00:00:00
1526,Witness (1985),Educational resource: Witness (1985),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Witness+(1985),Drama|Romance|Thriller,1985-01-01T00:00:00
